name,dept,area,count,adjustedcount,year
Mahdi Nazm Bojnordi,University of Utah,Computer architecture,1.0,0.5,2016
Mahdi Nazm Bojnordi,University of Utah,Computer architecture,1.0,0.25,2021
Mahdi Nazm Bojnordi,University of Utah,Computer architecture,1.0,0.5,2012
Mahdi Nazm Bojnordi,University of Utah,Computer architecture,1.0,0.090909,2021
Mahdi Nazm Bojnordi,University of Utah,Computer architecture,1.0,0.5,2013
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.5,2020
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.25,2022
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.33333,2013
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Software engineering,1.0,0.33333,2018
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Software engineering,1.0,0.33333,2021
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Software engineering,1.0,0.25,2008
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Software engineering,1.0,0.14286,2000
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.33333,2018
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.33333,2017
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.25,2023
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.33333,2019
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.2,2020
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Programming languages,2.0,0.53333,2021
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.25,2023
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.33333,1998
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.25,2009
Mahesh Viswanathan 0001,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.5,2015
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.33333,2008
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.125,2013
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.25,2014
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,2.0,0.41667,2017
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.1,2018
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.2,2019
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.2,2020
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.2,2021
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.25,2000
Mahmut T. Kandemir,Pennsylvania State University,Design automation,2.0,0.41667,2001
Mahmut T. Kandemir,Pennsylvania State University,Design automation,6.0,2.0333,2002
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.25,2003
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.2,2004
Mahmut T. Kandemir,Pennsylvania State University,Design automation,2.0,1.0,2005
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.25,2007
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.25,2008
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.33333,2009
Mahmut T. Kandemir,Pennsylvania State University,Design automation,2.0,0.83333,2011
Mahmut T. Kandemir,Pennsylvania State University,Design automation,2.0,0.41667,2012
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.25,2015
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.14286,2018
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.2,2019
Mahmut T. Kandemir,Pennsylvania State University,Embedded & real-time systems,1.0,0.33333,2002
Mahmut T. Kandemir,Pennsylvania State University,Embedded & real-time systems,1.0,0.25,2003
Mahmut T. Kandemir,Pennsylvania State University,Embedded & real-time systems,1.0,0.5,2005
Mahmut T. Kandemir,Pennsylvania State University,Embedded & real-time systems,1.0,0.25,2009
Mahmut T. Kandemir,Pennsylvania State University,Operating systems,1.0,0.33333,2002
Mahmut T. Kandemir,Pennsylvania State University,Operating systems,1.0,0.33333,2008
Mahmut T. Kandemir,Pennsylvania State University,Operating systems,1.0,0.25,2018
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.2,2001
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,2.0,0.30952,2002
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.33333,2004
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.16667,2011
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.5,2014
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.14286,2015
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.11111,2017
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.33333,2019
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.11111,2020
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.16667,2021
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,1.0,0.125,1999
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,2.0,0.45,2010
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,1.0,0.25,2018
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.33333,2001
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.25,2002
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.25,2003
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.25,2006
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.2,2008
Mahmut T. Kandemir,Pennsylvania State University,Design automation,5.0,1.4167,2011
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.5,2012
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.25,2017
Mahmut T. Kandemir,Pennsylvania State University,Design automation,1.0,0.25,2022
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,1.0,0.125,2000
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,1.0,0.25,2003
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,1.0,0.33333,2005
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,1.0,0.25,2010
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,1.0,0.33333,2013
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,1.0,0.2,2020
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.2,2000
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.25,2003
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.16667,2006
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.33333,2012
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.14286,2013
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.2,2014
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,2.0,0.23611,2015
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.25,2016
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.125,2019
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.125,2020
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.14286,2021
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,2.0,0.25758,2023
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.25,1998
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.16667,2001
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,3.0,0.61667,2002
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,2.0,0.53333,2009
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.5,2010
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,2.0,0.4,2011
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.25,2012
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,3.0,0.625,2014
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.25,2016
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,3.0,0.5,2017
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,5.0,0.94405,2018
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,1.0,0.16667,2019
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,2.0,0.375,2021
Mahmut T. Kandemir,Pennsylvania State University,Computer architecture,3.0,0.625,2022
Mahmut T. Kandemir,Pennsylvania State University,Computer networks,1.0,0.16667,2022
Mahmut T. Kandemir,Pennsylvania State University,Computer security,1.0,0.2,2019
Mahmut T. Kandemir,Pennsylvania State University,Programming languages,1.0,0.16667,2003
Mahmut T. Kandemir,Pennsylvania State University,Programming languages,1.0,0.25,2021
Mahmut T. Kandemir,Pennsylvania State University,Operating systems,1.0,0.090909,2018
Mahmut T. Kandemir,Pennsylvania State University,Programming languages,1.0,0.25,2006
Mahmut T. Kandemir,Pennsylvania State University,Programming languages,1.0,0.25,2007
Mahmut T. Kandemir,Pennsylvania State University,Programming languages,1.0,0.16667,2010
Mahmut T. Kandemir,Pennsylvania State University,Programming languages,1.0,0.2,2012
Mahmut T. Kandemir,Pennsylvania State University,Programming languages,1.0,0.2,2015
Mahmut T. Kandemir,Pennsylvania State University,Programming languages,1.0,0.2,2018
Mahmut T. Kandemir,Pennsylvania State University,Programming languages,1.0,0.25,2019
Mahmut T. Kandemir,Pennsylvania State University,Programming languages,2.0,0.34286,2021
Mahmut T. Kandemir,Pennsylvania State University,Programming languages,1.0,1.0,2001
Mahmut T. Kandemir,Pennsylvania State University,Programming languages,1.0,0.33333,2006
Mahmut T. Kandemir,Pennsylvania State University,Embedded & real-time systems,1.0,0.25,2005
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,1.0,0.25,1997
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,2.0,0.5,2008
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,2.0,0.45,2009
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,1.0,0.25,2010
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,1.0,0.25,2011
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,1.0,0.25,2012
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,1.0,0.11111,2013
Mahmut T. Kandemir,Pennsylvania State University,High-performance computing,1.0,0.16667,2016
Mahmut T. Kandemir,Pennsylvania State University,Measurement & perf. analysis,1.0,0.5,2007
Mahmut T. Kandemir,Pennsylvania State University,Measurement & perf. analysis,1.0,0.5,2008
Mahmut T. Kandemir,Pennsylvania State University,Measurement & perf. analysis,2.0,0.53333,2011
Mahmut T. Kandemir,Pennsylvania State University,Measurement & perf. analysis,1.0,0.5,2013
Mahmut T. Kandemir,Pennsylvania State University,Measurement & perf. analysis,2.0,0.66667,2014
Mahmut T. Kandemir,Pennsylvania State University,Measurement & perf. analysis,1.0,0.25,2015
Mahmut T. Kandemir,Pennsylvania State University,Measurement & perf. analysis,1.0,0.14286,2016
Mahmut T. Kandemir,Pennsylvania State University,Measurement & perf. analysis,1.0,0.25,2017
Mahmut T. Kandemir,Pennsylvania State University,Measurement & perf. analysis,2.0,0.36667,2018
Mahmut T. Kandemir,Pennsylvania State University,Measurement & perf. analysis,1.0,0.2,2019
Mahmut T. Kandemir,Pennsylvania State University,Measurement & perf. analysis,2.0,0.58333,2020
Mahmut T. Kandemir,Pennsylvania State University,Measurement & perf. analysis,1.0,0.33333,2021
Mahmut T. Kandemir,Pennsylvania State University,Measurement & perf. analysis,3.0,0.78333,2022
Mahmut T. Kandemir,Pennsylvania State University,Databases,1.0,0.16667,2001
Maia L. Jacobs,Northwestern University,Software engineering,1.0,0.2,2020
Majid Ghaderi,University of Calgary,Mobile computing,1.0,0.2,2006
Majid Ghaderi,University of Calgary,Computer security,1.0,0.11111,2021
Majid Sarrafzadeh,Univ. of California - Los Angeles,Design automation,1.0,0.33333,1991
Majid Sarrafzadeh,Univ. of California - Los Angeles,Design automation,1.0,0.5,1993
Majid Sarrafzadeh,Univ. of California - Los Angeles,Design automation,2.0,0.66667,1995
Majid Sarrafzadeh,Univ. of California - Los Angeles,Design automation,1.0,0.5,1996
Majid Sarrafzadeh,Univ. of California - Los Angeles,Design automation,2.0,0.58333,2001
Majid Sarrafzadeh,Univ. of California - Los Angeles,Design automation,1.0,0.25,2003
Majid Sarrafzadeh,Univ. of California - Los Angeles,Design automation,1.0,0.33333,2004
Majid Sarrafzadeh,Univ. of California - Los Angeles,Design automation,2.0,0.83333,1997
Majid Sarrafzadeh,Univ. of California - Los Angeles,Design automation,1.0,0.25,2000
Majid Sarrafzadeh,Univ. of California - Los Angeles,Design automation,1.0,0.25,2004
Majid Zamani 0001,University of Colorado Boulder,Embedded & real-time systems,1.0,0.33333,2011
Majid Zamani 0001,University of Colorado Boulder,Embedded & real-time systems,1.0,0.33333,2012
Majid Zamani 0001,University of Colorado Boulder,Embedded & real-time systems,1.0,0.2,2014
Makan Fardad,Syracuse University,Design automation,1.0,0.14286,2021
Malte Schwarzkopf,Brown University,Operating systems,1.0,0.25,2013
Malte Schwarzkopf,Brown University,Operating systems,1.0,0.16667,2015
Malte Schwarzkopf,Brown University,Operating systems,1.0,0.16667,2019
Malte Schwarzkopf,Brown University,Computer networks,1.0,0.16667,2011
Malte Schwarzkopf,Brown University,Computer networks,1.0,0.14286,2015
Malte Schwarzkopf,Brown University,Computer networks,1.0,0.2,2023
Malte Schwarzkopf,Brown University,Operating systems,1.0,0.2,2016
Malte Schwarzkopf,Brown University,Operating systems,1.0,0.125,2018
Malte Schwarzkopf,Brown University,Operating systems,1.0,0.25,2020
Malte Schwarzkopf,Brown University,Operating systems,1.0,0.11111,2023
Malte Schwarzkopf,Brown University,Computer networks,1.0,0.2,2019
Malte Schwarzkopf,Brown University,Databases,1.0,0.25,2021
Malte Schwarzkopf,Brown University,Databases,1.0,0.083333,2018
Malte Schwarzkopf,Brown University,Databases,1.0,0.25,2020
Malte Schwarzkopf,Brown University,Databases,1.0,0.25,2021
Man-Ki Yoon,North Carolina State University,Computer architecture,1.0,0.25,2016
Man-Ki Yoon,North Carolina State University,Design automation,1.0,0.25,2015
Man-Ki Yoon,North Carolina State University,Programming languages,1.0,0.2,2022
Man-Ki Yoon,North Carolina State University,Programming languages,1.0,0.14286,2020
Man-Ki Yoon,North Carolina State University,Embedded & real-time systems,1.0,0.2,2013
Man-Ki Yoon,North Carolina State University,Embedded & real-time systems,1.0,0.16667,2015
Man-Ki Yoon,North Carolina State University,Embedded & real-time systems,1.0,0.25,2016
Man-Ki Yoon,North Carolina State University,Embedded & real-time systems,1.0,0.33333,2011
Maneesh Agrawala,Stanford University,Programming languages,1.0,0.25,2022
Mani B. Srivastava,Univ. of California - Los Angeles,Computer security,1.0,0.2,2015
Mani B. Srivastava,Univ. of California - Los Angeles,Computer security,1.0,0.16667,2021
Mani B. Srivastava,Univ. of California - Los Angeles,Design automation,1.0,0.33333,1994
Mani B. Srivastava,Univ. of California - Los Angeles,Design automation,1.0,0.5,1995
Mani B. Srivastava,Univ. of California - Los Angeles,Design automation,1.0,0.5,1996
Mani B. Srivastava,Univ. of California - Los Angeles,Design automation,1.0,0.2,1998
Mani B. Srivastava,Univ. of California - Los Angeles,Design automation,1.0,0.5,2000
Mani B. Srivastava,Univ. of California - Los Angeles,Design automation,1.0,0.33333,2003
