name,dept,area,count,adjustedcount,year,country
Marco Gruteser,Rutgers University,Mobile computing,1.0,0.33333,2019,us
Marco Gruteser,Rutgers University,Mobile computing,1.0,0.125,2021,us
Marco Gruteser,Rutgers University,Mobile computing,1.0,0.5,2003,us
Marco Gruteser,Rutgers University,Mobile computing,2.0,0.36111,2008,us
Marco Gruteser,Rutgers University,Mobile computing,1.0,0.2,2009,us
Marco Gruteser,Rutgers University,Mobile computing,1.0,0.14286,2010,us
Marco Gruteser,Rutgers University,Mobile computing,1.0,0.16667,2013,us
Marco Gruteser,Rutgers University,Mobile computing,1.0,0.16667,2014,us
Marco Gruteser,Rutgers University,Mobile computing,1.0,0.16667,2015,us
Marco Gruteser,Rutgers University,Mobile computing,1.0,0.11111,2016,us
Marco Gruteser,Rutgers University,Mobile computing,1.0,0.125,2017,us
Marco Gruteser,Rutgers University,Mobile computing,2.0,0.34286,2018,us
Marco Gruteser,Rutgers University,Mobile computing,1.0,0.2,2019,us
Marco Gruteser,Rutgers University,Mobile computing,1.0,0.11111,2020,us
Marco Gruteser,Rutgers University,Computer security,1.0,0.14286,2012,us
Marco Gruteser,Rutgers University,Mobile computing,1.0,0.125,2015,us
Marco Gruteser,Rutgers University,Mobile computing,1.0,0.16667,2016,us
Marco Gruteser,Rutgers University,Mobile computing,1.0,0.25,2018,us
Marco Gruteser,Rutgers University,Mobile computing,1.0,0.2,2019,us
Marco Levorato,Univ. of California - Irvine,Embedded & real-time systems,1.0,0.14286,2017,us
Marco Levorato,Univ. of California - Irvine,Design automation,1.0,0.2,2015,us
Marco Serafini,University of Massachusetts Amherst,Software engineering,1.0,0.25,2011,us
Marco Serafini,University of Massachusetts Amherst,Operating systems,1.0,0.25,2021,us
Marco Serafini,University of Massachusetts Amherst,Databases,1.0,0.2,2015,us
Marco Serafini,University of Massachusetts Amherst,Databases,1.0,0.25,2016,us
Marco Serafini,University of Massachusetts Amherst,Computer networks,1.0,0.2,2015,us
Marco Serafini,University of Massachusetts Amherst,Operating systems,1.0,0.16667,2015,us
Marco Serafini,University of Massachusetts Amherst,Databases,1.0,0.2,2013,us
Marco Serafini,University of Massachusetts Amherst,Databases,2.0,0.29167,2014,us
Marco Serafini,University of Massachusetts Amherst,Databases,1.0,0.16667,2016,us
Marco Serafini,University of Massachusetts Amherst,Databases,1.0,0.11111,2019,us
Marco Serafini,University of Massachusetts Amherst,Databases,2.0,0.41667,2020,us
Marco Serafini,University of Massachusetts Amherst,Databases,1.0,0.125,2021,us
Marek Chrobak,Univ. of California - Riverside,Embedded & real-time systems,1.0,0.33333,2007,us
Margaret M. Burnett,Oregon State University,Software engineering,1.0,0.16667,2016,us
Margaret M. Burnett,Oregon State University,Programming languages,1.0,0.33333,2003,us
Margaret M. Burnett,Oregon State University,Software engineering,1.0,0.25,1998,us
Margaret M. Burnett,Oregon State University,Software engineering,1.0,0.16667,2000,us
Margaret M. Burnett,Oregon State University,Software engineering,1.0,0.2,2002,us
Margaret M. Burnett,Oregon State University,Software engineering,1.0,0.16667,2003,us
Margaret M. Burnett,Oregon State University,Software engineering,1.0,0.33333,2005,us
Margaret M. Burnett,Oregon State University,Software engineering,1.0,0.1,2018,us
Margaret M. Burnett,Oregon State University,Software engineering,1.0,0.14286,2020,us
Margaret M. Burnett,Oregon State University,Software engineering,1.0,0.125,2021,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.33333,1998,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.16667,2002,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.25,2004,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.5,2010,us
Margaret Martonosi,Princeton University,Computer architecture,2.0,0.44444,2015,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.25,2016,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.2,2017,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.2,2019,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.25,2020,us
Margaret Martonosi,Princeton University,Computer architecture,2.0,0.4,2021,us
Margaret Martonosi,Princeton University,Design automation,1.0,0.33333,1997,us
Margaret Martonosi,Princeton University,Design automation,1.0,0.25,1998,us
Margaret Martonosi,Princeton University,Design automation,1.0,0.25,2021,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.5,1999,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.5,2001,us
Margaret Martonosi,Princeton University,Computer architecture,2.0,0.66667,2003,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.33333,2004,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.25,2005,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.5,2006,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.5,2013,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.33333,2014,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.1,2022,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.25,2023,us
Margaret Martonosi,Princeton University,Design automation,1.0,0.16667,2020,us
Margaret Martonosi,Princeton University,High-performance computing,1.0,0.33333,2000,us
Margaret Martonosi,Princeton University,High-performance computing,1.0,0.33333,2012,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.25,1996,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.090909,1998,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.33333,2000,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.33333,2001,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.33333,2002,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.5,2006,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.33333,2007,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.5,2009,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.25,2015,us
Margaret Martonosi,Princeton University,Computer architecture,2.0,0.66667,2019,us
Margaret Martonosi,Princeton University,Computer architecture,3.0,0.72619,2020,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.25,2021,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.14286,2022,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.25,1998,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.5,2003,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.125,2005,us
Margaret Martonosi,Princeton University,Computer architecture,2.0,0.53333,2006,us
Margaret Martonosi,Princeton University,Computer architecture,2.0,0.36667,2011,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.33333,2014,us
Margaret Martonosi,Princeton University,Computer architecture,2.0,0.58333,2015,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.2,2016,us
Margaret Martonosi,Princeton University,Computer architecture,2.0,0.39286,2017,us
Margaret Martonosi,Princeton University,Computer architecture,3.0,0.75,2018,us
Margaret Martonosi,Princeton University,Computer architecture,1.0,0.25,2020,us
Margaret Martonosi,Princeton University,Mobile computing,1.0,0.25,2004,us
Margaret Martonosi,Princeton University,Mobile computing,1.0,0.5,2007,us
Margaret Martonosi,Princeton University,Mobile computing,1.0,0.33333,2011,us
Margaret Martonosi,Princeton University,Mobile computing,1.0,0.14286,2012,us
Margaret Martonosi,Princeton University,Programming languages,1.0,0.25,2020,us
Margaret Martonosi,Princeton University,Programming languages,1.0,0.14286,2021,us
Margaret Martonosi,Princeton University,Programming languages,1.0,0.33333,2003,us
Margaret Martonosi,Princeton University,Mobile computing,1.0,0.25,2004,us
Margaret Martonosi,Princeton University,Mobile computing,1.0,0.5,2006,us
Margaret Martonosi,Princeton University,Measurement & perf. analysis,1.0,0.33333,1992,us
Margaret Martonosi,Princeton University,Measurement & perf. analysis,1.0,0.33333,1993,us
Margaret Martonosi,Princeton University,Measurement & perf. analysis,1.0,0.33333,1996,us
Margaret-Anne D. Storey,University of Victoria,Software engineering,1.0,0.5,2011,canada
Margaret-Anne D. Storey,University of Victoria,Software engineering,2.0,0.53333,2008,canada
Margaret-Anne D. Storey,University of Victoria,Software engineering,1.0,0.5,2009,canada
Margaret-Anne D. Storey,University of Victoria,Software engineering,1.0,0.5,2010,canada
Margaret-Anne D. Storey,University of Victoria,Software engineering,1.0,0.5,2011,canada
Margaret-Anne D. Storey,University of Victoria,Software engineering,1.0,0.33333,2012,canada
Margaret-Anne D. Storey,University of Victoria,Software engineering,1.0,0.33333,2014,canada
Margaret-Anne D. Storey,University of Victoria,Software engineering,1.0,0.25,2015,canada
Margaret-Anne D. Storey,University of Victoria,Software engineering,1.0,0.33333,2016,canada
Margaret-Anne D. Storey,University of Victoria,Software engineering,2.0,0.34286,2018,canada
Margaret-Anne D. Storey,University of Victoria,Software engineering,1.0,0.2,2021,canada
Margo I. Seltzer,University of British Columbia,Computer architecture,1.0,0.2,1992,canada
Margo I. Seltzer,University of British Columbia,Computer architecture,1.0,0.2,2014,canada
Margo I. Seltzer,University of British Columbia,Computer security,1.0,0.125,2018,canada
Margo I. Seltzer,University of British Columbia,Design automation,1.0,0.2,2011,canada
Margo I. Seltzer,University of British Columbia,Embedded & real-time systems,1.0,0.5,2022,canada
Margo I. Seltzer,University of British Columbia,Operating systems,2.0,0.5,2003,canada
Margo I. Seltzer,University of British Columbia,Operating systems,2.0,0.66667,2010,canada
Margo I. Seltzer,University of British Columbia,Databases,1.0,0.5,1991,canada
Margo I. Seltzer,University of British Columbia,Databases,1.0,1.0,1993,canada
Margo I. Seltzer,University of British Columbia,Databases,1.0,0.25,2015,canada
Margo I. Seltzer,University of British Columbia,Databases,1.0,0.33333,2018,canada
Margo I. Seltzer,University of British Columbia,Software engineering,1.0,0.2,2020,canada
Margo I. Seltzer,University of British Columbia,Computer security,1.0,0.2,2020,canada
Margo I. Seltzer,University of British Columbia,Computer networks,1.0,0.33333,2007,canada
Margo I. Seltzer,University of British Columbia,Operating systems,2.0,0.5,1996,canada
Margo I. Seltzer,University of British Columbia,Measurement & perf. analysis,2.0,1.0,1997,canada
Margo I. Seltzer,University of British Columbia,Measurement & perf. analysis,1.0,0.5,2000,canada
Margo I. Seltzer,University of British Columbia,Operating systems,1.0,0.14286,1995,canada
Margo I. Seltzer,University of British Columbia,Databases,1.0,0.5,1990,canada
Margo I. Seltzer,University of British Columbia,Databases,1.0,0.5,2015,canada
Maria Apostolaki,Princeton University,Computer security,1.0,0.25,2019,us
Maria Apostolaki,Princeton University,Computer networks,1.0,0.16667,2019,us
Maria Apostolaki,Princeton University,Computer security,1.0,0.33333,2017,us
Maria Apostolaki,Princeton University,Computer networks,1.0,0.2,2022,us
Maria Gorlatova,Duke University,Design automation,1.0,0.33333,2019,us
Maria Gorlatova,Duke University,Mobile computing,1.0,0.16667,2009,us
Maria Gorlatova,Duke University,High-performance computing,1.0,0.014925,2021,us
Maria Gorlatova,Duke University,Mobile computing,1.0,0.25,2020,us
Maria Gorlatova,Duke University,Mobile computing,1.0,0.090909,2022,us
Maria Gorlatova,Duke University,Measurement & perf. analysis,1.0,0.16667,2014,us
Marina Blanton,University at Buffalo,Computer security,1.0,0.33333,2005,us
Marina Blanton,University at Buffalo,Computer security,1.0,0.33333,2013,us
Marina Blanton,University at Buffalo,Computer security,1.0,0.33333,2007,us
Marina Blanton,University at Buffalo,Computer security,1.0,0.25,2013,us
Marina Blanton,University at Buffalo,Computer security,1.0,0.5,2022,us
Mario A. Nascimento,University of Alberta,Databases,1.0,0.25,2007,canada
Mario A. Nascimento,University of Alberta,Databases,1.0,0.25,2008,canada
Mario A. Nascimento,University of Alberta,Databases,1.0,0.25,2005,canada
Marios C. Papaefthymiou,University of Michigan,Computer architecture,1.0,0.14286,2013,us
Marios C. Papaefthymiou,University of Michigan,Design automation,1.0,0.5,1993,us
Marios C. Papaefthymiou,University of Michigan,Design automation,1.0,0.5,1995,us
Marios C. Papaefthymiou,University of Michigan,Design automation,1.0,0.33333,1996,us
Marios C. Papaefthymiou,University of Michigan,Design automation,1.0,0.33333,1999,us
Marios C. Papaefthymiou,University of Michigan,Design automation,1.0,0.33333,2001,us
Marios C. Papaefthymiou,University of Michigan,Design automation,1.0,0.5,2002,us
Marios C. Papaefthymiou,University of Michigan,Design automation,1.0,0.33333,2004,us
Marios C. Papaefthymiou,University of Michigan,Computer architecture,1.0,0.14286,2012,us
Marios C. Papaefthymiou,University of Michigan,Design automation,1.0,0.2,1994,us
Marios C. Papaefthymiou,University of Michigan,Design automation,1.0,1.0,1998,us
Marios C. Papaefthymiou,University of Michigan,Design automation,1.0,0.5,2002,us
Mariya Zheleva,University at Albany - SUNY,Mobile computing,1.0,0.25,2013,us
Mark A. Heinrich,University of Central Florida,Computer architecture,1.0,0.076923,1994,us
Mark A. Heinrich,University of Central Florida,Computer architecture,2.0,0.5,2000,us
Mark A. Heinrich,University of Central Florida,Design automation,1.0,0.33333,1998,us
Mark A. Heinrich,University of Central Florida,Design automation,1.0,0.25,2023,us
Mark A. Heinrich,University of Central Florida,Computer architecture,1.0,0.5,2003,us
Mark A. Heinrich,University of Central Florida,High-performance computing,1.0,0.33333,2002,us
Mark A. Heinrich,University of Central Florida,Computer architecture,1.0,0.076923,1994,us
Mark A. Heinrich,University of Central Florida,Computer architecture,1.0,0.16667,1998,us
Mark A. Heinrich,University of Central Florida,Computer architecture,1.0,0.5,2004,us
Mark A. Heinrich,University of Central Florida,Measurement & perf. analysis,1.0,0.33333,1996,us
Mark Braverman,Princeton University,Computer networks,1.0,0.25,2020,us
Mark Bun,Boston University,Databases,1.0,0.33333,2018,us
Mark C. Jeffrey,University of Toronto,Computer architecture,1.0,0.14286,2017,canada
Mark C. Jeffrey,University of Toronto,Computer architecture,1.0,0.33333,2020,canada
Mark C. Jeffrey,University of Toronto,Computer architecture,1.0,0.25,2022,canada
Mark C. Jeffrey,University of Toronto,Computer architecture,1.0,0.2,2015,canada
Mark C. Jeffrey,University of Toronto,Computer architecture,1.0,0.2,2016,canada
Mark C. Jeffrey,University of Toronto,Computer architecture,1.0,0.16667,2018,canada
Mark C. Jeffrey,University of Toronto,Computer architecture,1.0,0.2,2022,canada
Mark Claypool,Worcester Polytechnic Institute,Measurement & perf. analysis,1.0,0.5,2022,us
Mark Crovella,Boston University,Measurement & perf. analysis,1.0,0.5,2003,us
Mark Crovella,Boston University,Measurement & perf. analysis,2.0,0.58333,2004,us
Mark Crovella,Boston University,Measurement & perf. analysis,2.0,0.47619,2006,us
Mark Crovella,Boston University,Measurement & perf. analysis,2.0,0.5,2007,us
Mark Crovella,Boston University,Measurement & perf. analysis,2.0,0.75,2012,us
Mark Crovella,Boston University,Measurement & perf. analysis,1.0,0.33333,2013,us
Mark Crovella,Boston University,Measurement & perf. analysis,1.0,0.5,2014,us
Mark Crovella,Boston University,Measurement & perf. analysis,1.0,0.33333,2016,us
Mark Crovella,Boston University,Mobile computing,1.0,0.33333,2011,us
Mark Crovella,Boston University,High-performance computing,1.0,0.5,1994,us
Mark Crovella,Boston University,Computer networks,1.0,0.5,2000,us
